Wall time,Step,Value
1579535128.7820826,926400,-132.7346954345703
1579535130.879599,931200,-4.83629035949707
1579535131.5303493,932800,-1043.47509765625
1579535132.3226683,934400,-926.32666015625
1579535132.3230996,934400,-268.44970703125
1579535132.9223156,936000,-787.3597412109375
1579535132.9223938,936000,-782.5018310546875
1579535132.9224725,936000,-783.2586669921875
1579535133.5838776,937600,-777.6757202148438
1579535135.954469,944000,-125.32402038574219
1579535135.9549127,944000,-125.3766098022461
1579535137.0074673,947200,-3.7360663414001465
1579535138.1133687,950400,-382.3351745605469
1579535138.113746,950400,-381.3633117675781
1579535138.113835,950400,-382.300537109375
1579535138.8193069,952000,-0.6360819935798645
1579535139.5762963,953600,-126.517333984375
1579535139.576532,953600,-127.01708984375
1579535140.8412204,956800,-125.73648071289062
1579535140.8415663,956800,-125.80828094482422
1579535141.4327104,958400,-1.64391028881073
1579535141.43279,958400,-1.6209102869033813
1579535142.0538447,960000,-120.935791015625
1579535142.6290398,961600,-451.7496337890625
1579535142.6292307,961600,-463.24066162109375
1579535142.6296015,961600,-465.5620422363281
1579535145.5336723,969600,-132.9518585205078
1579535146.2335887,971200,-255.1555938720703
1579535147.6276577,974400,-126.36992645263672
1579535148.2391992,976000,-131.6990509033203
1579535149.5720823,979200,-380.07672119140625
1579535151.5450706,984000,-243.92999267578125
1579535153.3284247,988800,-268.63330078125
1579535153.3286843,988800,-268.77923583984375
1579535154.5454454,992000,-127.74313354492188
1579535155.1048007,993600,-976.7994995117188
1579535155.711783,995200,-137.74761962890625
1579535155.7119958,995200,-137.34649658203125
1579535156.255548,996800,-2.999945878982544
1579535156.255662,996800,-3.0335419178009033
1579535159.7528248,1004800,-269.17620849609375
1579535160.5324702,1006400,-120.301025390625
1579535160.532691,1006400,-120.47161102294922
1579535161.3391156,1008000,-129.58660888671875
1579535162.525877,1011200,-306.84722900390625
1579535162.5260196,1011200,-306.02227783203125
1579535162.5260878,1011200,-307.47186279296875
1579535163.0983326,1012800,-121.95845031738281
1579535164.2429793,1016000,-129.98252868652344
1579535165.9150753,1020800,-120.9305191040039
1579535166.6162906,1022400,-774.01806640625
1579535167.9240928,1025600,-128.00991821289062
1579535168.6002219,1027200,-126.90101623535156
1579535168.600808,1027200,-775.7144165039062
1579535170.9618514,1033600,-1500.4879150390625
1579535170.9622662,1033600,-1501.365966796875
1579535172.1479397,1036800,-289.5271301269531
1579535173.986808,1041600,-248.29598999023438
1579535174.4988453,1043200,-1497.3851318359375
1579535175.739185,1046400,-391.7155456542969
1579535176.325881,1048000,-1491.95947265625
1579535176.3261921,1048000,-1491.95947265625
1579535176.904911,1049600,-1022.789306640625
1579535178.9095366,1054400,-133.70640563964844
1579535180.8112798,1059200,-127.70667266845703
1579535182.5073986,1064000,-646.9652709960938
1579535183.6574633,1067200,-394.9366149902344
1579535184.7924666,1070400,-117.20881652832031
1579535185.3760686,1072000,-128.9019012451172
1579535185.9140115,1073600,-129.4376220703125
1579535187.0608277,1076800,-5.19640588760376
1579535188.7597427,1081600,-133.67665100097656
1579535189.9037378,1084800,-1495.34716796875
1579535191.0457575,1088000,-377.7430114746094
1579535191.5856369,1089600,-241.7454833984375
1579535191.585993,1089600,-241.539794921875
1579535194.428188,1097600,-126.1652603149414
1579535194.9874969,1099200,-125.68575286865234
1579535194.988034,1099200,-125.64983367919922
1579535195.579178,1100800,-122.76560974121094
1579535196.1412194,1102400,-124.51848602294922
1579535196.7054064,1104000,-253.9136962890625
1579535196.7056549,1104000,-254.01637268066406
1579535196.7058024,1104000,-254.1050567626953
1579535198.4078867,1108800,-126.1038818359375
1579535198.980248,1110400,-119.81073760986328
1579535200.1093192,1113600,-124.74024200439453
1579535200.6758354,1115200,-127.8927993774414
1579535200.6760142,1115200,-128.257568359375
1579535201.8030238,1118400,-127.07109832763672
1579535201.8031769,1118400,-127.05738830566406
1579535202.392938,1120000,-122.98957061767578
1579535202.9004457,1121600,-262.3096618652344
1579535203.4197352,1123200,-126.82381439208984
1579535203.968093,1124800,-124.66046905517578
1579535204.5534632,1126400,-128.3107147216797
1579535206.7658422,1132800,-374.5731506347656
1579535206.7660432,1132800,-373.96575927734375
1579535207.3301783,1134400,-255.32797241210938
1579535207.9081259,1136000,-0.7275019884109497
1579535211.3540058,1145600,-126.2484130859375
1579535211.3542829,1145600,-126.37831115722656
1579535212.5084906,1148800,-128.39697265625
1579535213.7841125,1152000,-128.17637634277344
1579535215.6278644,1156800,-126.12832641601562
1579535215.6281958,1156800,-126.49810791015625
1579535216.159263,1158400,-116.7048568725586
1579535216.1596828,1158400,-117.20581817626953
1579535217.3161557,1161600,-1493.287353515625
1579535217.917019,1163200,-7.734401702880859
1579535219.0620463,1166400,-125.13270568847656
1579535219.062351,1166400,-125.0980224609375
1579535219.6355932,1168000,-1.250996708869934
1579535221.332044,1172800,-300.4196472167969
1579535221.9706707,1174400,-116.87300872802734
1579535221.9712977,1174400,-116.8519058227539
1579535223.770305,1179200,-130.11495971679688
1579535224.3772163,1180800,-272.1223449707031
1579535224.922818,1182400,-387.97320556640625
1579535225.4743047,1184000,-1497.52587890625
1579535226.778187,1187200,-116.83958435058594
1579535226.7785797,1187200,-116.69776916503906
1579535226.7786624,1187200,-117.02444458007812
1579535228.622295,1192000,-129.29739379882812
1579535228.6230676,1192000,-129.3678741455078
1579535228.6232076,1192000,-129.1134490966797
1579535229.239639,1193600,-4.047590732574463
1579535229.9030778,1195200,-268.0914001464844
1579535231.1706166,1198400,-130.2068634033203
1579535232.9292698,1203200,-119.68433380126953
1579535232.9297,1203200,-119.72322082519531
1579535234.0548875,1206400,-119.4127197265625
1579535234.0556695,1206400,-119.51368713378906
1579535234.055789,1206400,-119.4281234741211
1579535234.605194,1208000,-393.877197265625
1579535234.6054764,1208000,-662.9978637695312
1579535236.2647564,1212800,-242.31959533691406
1579535237.3950493,1216000,-1219.6968994140625
1579535237.9462817,1217600,-780.7220458984375
1579535237.94672,1217600,-778.3129272460938
